Categoria_CID;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
"Q20   Malform congen camaras e comunicacoes card";2;3;8;-;13;2;2;4;6;6;6;5;13;3;2;18;25;10;17;48;24;13;16;5;7;15;6;279
"Q21   Malformacoes congen dos septos cardiacos";7;6;19;3;30;3;5;20;18;29;12;11;35;8;7;42;49;20;30;121;36;28;37;12;11;39;13;651
"Q22   Malform congen valvas pulmonar tricuspide";3;1;5;-;16;-;6;7;1;10;3;4;6;2;2;18;15;9;10;48;13;11;14;6;3;8;7;228
"Q23   Malformacoes congen valvas aortica e mitral";3;-;3;-;8;-;5;3;1;10;5;9;11;3;1;12;33;9;16;100;26;23;24;3;5;8;9;330
"Q24   Outr malformacoes congen do coracao";18;9;69;18;110;21;7;83;49;52;34;38;95;41;17;132;166;28;120;255;85;41;74;23;36;66;14;1701
"Q25   Malformacoes congen das grandes arterias";7;2;10;2;6;1;8;15;4;10;4;9;20;4;8;40;35;17;19;111;26;18;19;8;9;14;8;434
"Q26   Malformacoes congen das grandes veias";1;-;3;-;2;-;1;1;-;2;-;1;1;-;1;4;1;3;2;9;-;-;4;1;1;5;1;44
"Q27   Outr malformacoes congen sist vasc perif";-;-;3;-;-;-;-;1;1;1;-;2;3;-;-;3;3;1;6;16;5;-;5;-;-;1;-;51
"Q28   Outr malform congen aparelho circulatorio";-;-;-;-;9;-;2;5;2;3;2;1;2;1;-;4;16;-;6;21;2;2;3;1;1;3;-;86
"Q30   Malformacao congen do nariz";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;1;-;-;-;1;-;-;6
"Q31   Malformacoes congen da laringe";-;-;-;-;3;1;-;-;-;2;-;1;4;1;1;2;2;-;1;4;2;2;3;-;-;1;1;31
"Q32   Malformacoes congen traqueia e bronquios";1;1;1;-;2;-;1;1;1;2;1;3;1;1;-;-;2;3;1;7;2;-;2;2;4;3;2;44
"Q33   Malformacoes congen do pulmao";4;-;2;5;16;1;3;8;8;26;14;4;17;4;18;40;40;22;31;123;24;24;11;9;15;21;6;496
"Q34   Outr malformacoes congen aparelho respirat";-;-;1;-;5;-;-;1;-;2;-;1;1;-;-;2;2;3;-;8;1;1;1;1;2;1;-;33
"Q35   Fenda palatina";-;-;2;-;-;1;-;-;1;-;-;1;1;-;1;-;1;-;-;-;1;-;1;-;-;-;-;10
"Q36   Fenda labial";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;3
"Q37   Fenda labial c/fenda palatina";-;-;1;-;2;-;-;2;1;1;-;-;-;1;-;2;2;-;-;2;1;-;1;-;-;-;-;16
"Q38   Outr malform congen lingua boca e faringe";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"Q39   Malformacoes congen do esofago";1;1;6;1;11;-;2;4;3;5;6;2;14;5;3;10;12;-;5;19;3;4;2;2;9;2;-;132
"Q40   Outr malform congen trato digestivo super";-;-;1;-;1;-;-;3;1;2;2;1;1;1;-;-;3;-;2;3;1;2;-;-;-;-;-;24
"Q41   Ausencia atresia estenose congen intest delg";1;-;1;-;10;1;-;4;2;3;4;2;13;-;3;10;2;-;3;11;5;2;-;2;2;1;2;84
"Q42   Ausencia atresia e estenose congen do colon";1;-;5;1;4;1;1;2;1;1;-;-;-;2;-;-;1;1;-;7;-;1;4;1;2;-;1;37
"Q43   Outr malformacoes congen do intestino";3;3;5;-;8;1;3;7;7;5;2;1;7;4;-;11;11;5;8;15;4;3;4;1;8;2;-;128
"Q44   Malform congen vesic biliar via biliar figad";1;-;4;-;5;2;1;3;-;4;-;3;6;-;1;13;9;1;8;17;5;1;4;1;1;5;4;99
"Q45   Outr malformacoes congen aparelho digestivo";-;-;1;-;5;-;-;-;-;-;-;-;1;-;-;3;2;-;2;1;-;-;1;-;-;-;-;16
"Q50   Malform cong ovario tromp Falopio lig largos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q51   Malformacoes congen utero e do colo do utero";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"Q52   Outr malformacoes congen org genitais femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"Q54   Hipospadias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"Q55   Outr malformacoes congen org genitais masc";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"Q56   Sexo indeterminado e pseudo-hermafroditismo";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q60   Agenesia renal e outr defeitos reducao rim";-;-;3;-;3;-;1;2;1;4;4;4;8;2;2;8;13;1;13;38;16;2;12;1;5;8;4;155
"Q61   Doenc cisticas do rim";-;-;4;-;1;1;-;1;5;6;5;2;10;1;2;13;22;1;12;41;11;4;11;2;1;9;6;171
"Q62   Anom cong obstr pelv renal malf cong ureter";-;-;2;-;1;-;1;-;-;2;-;-;1;-;-;5;6;1;1;6;-;1;-;-;1;3;-;31
"Q63   Outr malformacoes congen do rim";-;-;-;-;1;2;-;1;1;2;2;-;-;-;-;-;7;3;3;10;1;1;4;-;1;1;2;42
"Q64   Outr malformacoes congen aparelho urinario";-;-;-;-;3;-;-;1;-;1;2;-;2;-;1;-;5;1;3;2;4;1;2;1;1;-;2;32
"Q67   Deform osteom cong cabeca face coluna torax";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;5
"Q74   Outr malformacoes congen dos membros";-;-;-;-;1;-;-;1;1;-;1;-;1;-;1;1;-;-;1;1;-;-;-;1;1;-;-;11
"Q75   Outr malformacoes congen ossos cranio e face";-;-;1;1;6;-;-;1;-;-;1;1;4;-;-;1;4;1;-;6;2;-;5;3;4;2;-;43
"Q76   Malform congen coluna vertebral ossos torax";-;1;-;-;-;-;-;-;1;-;1;1;4;-;-;3;5;-;-;1;1;2;1;-;2;1;-;24
"Q77   Osteocondr c/anom cresc ossos long col vert";-;-;1;-;-;1;-;-;1;4;1;-;2;1;1;4;5;1;2;14;6;3;2;-;1;1;-;51
"Q78   Outr osteocondrodisplasias";-;1;2;-;1;-;-;1;1;2;1;3;8;1;-;2;3;1;4;7;2;4;1;3;1;2;-;51
"Q79   Malformacoes congen sist osteomuscular NCOP";9;5;14;5;43;6;5;20;7;21;8;7;27;8;4;48;44;8;34;99;15;12;24;9;17;22;11;532
"Q80   Ictiose congen";-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q81   Epidermolise bolhosa";-;-;-;-;1;-;-;1;-;2;-;-;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;8
"Q82   Outr malformacoes congen da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"Q85   Facomatoses NCOP";-;-;-;-;-;-;1;-;-;2;-;1;3;2;-;2;8;1;7;15;3;1;6;-;-;-;2;54
"Q86   Sindr c/malf cong dev causas exog conh NCOP";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;1;5
"Q87   Outr sindr c/malform cong q acomet mult sist";1;-;5;2;5;-;1;8;2;13;4;1;9;1;3;14;18;5;18;56;8;10;22;4;5;5;6;226
"Q89   Outr malformacoes congen NCOP";7;5;31;6;46;6;8;42;24;30;14;26;68;19;9;65;72;20;62;108;29;21;23;17;11;20;7;796
"Q90   Sindr de Down";6;3;24;4;10;-;5;13;5;15;3;14;42;11;7;28;65;11;43;99;41;24;57;5;8;16;11;570
"Q91   Sindr de Edwards e sindr de Patau";1;3;-;-;8;-;1;8;6;20;8;6;16;3;1;38;61;8;42;130;37;22;43;4;11;19;9;505
"Q92   Outr trissomias e trissom parc autoss NCOP";-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;4;1;3;6;3;-;-;-;-;1;-;21
"Q93   Monossomias e delecoes dos autossomos NCOP";-;-;-;-;-;-;-;1;-;2;-;1;1;1;-;1;3;-;1;5;2;1;1;-;-;1;-;21
"Q95   Rearranjos equilibr e marcadores estrut NCOP";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;1;-;3;-;-;-;-;-;-;-;8
"Q96   Sindr de Turner";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2;-;1;-;2;-;-;-;-;-;-;7
"Q98   Outr anom cromoss sexuais fenotipo masc NCOP";-;-;-;-;-;-;-;2;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;6
"Q99   Outr anomalias dos cromossomos NCOP";2;1;1;-;7;-;1;9;5;2;3;3;2;1;3;8;18;1;8;24;9;9;-;1;1;6;-;125
"R00   Anormalidades do batimento cardiaco";-;-;-;-;2;1;-;2;2;-;1;5;9;3;1;3;9;1;12;16;5;3;3;1;-;5;-;84
"R01   Sopros e outr ruidos cardiacos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"R02   Gangrena NCOP";1;-;-;-;-;-;-;2;-;-;-;2;-;-;-;-;2;-;6;2;-;-;1;-;-;-;-;16
"R03   Valor anormal pressao arterial s/diagn";1;-;-;-;2;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;6
"R04   Hemorragia das vias respirat";1;-;5;-;1;1;-;5;-;1;3;1;3;-;-;3;6;-;2;16;-;7;4;1;2;1;1;64
"R05   Tosse";-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4
"R06   Anormalidades da respiracao";-;-;-;-;7;-;-;8;4;1;1;1;-;2;2;4;6;1;6;13;1;2;2;-;-;1;-;62
"R07   Dor de garganta e no peito";1;-;3;-;1;-;-;3;1;4;-;1;-;-;1;4;6;-;7;10;5;2;5;1;1;3;-;59
"R09   Outr sint sinais relat ap circulat respirat";107;33;182;19;280;59;28;394;76;274;79;236;146;88;28;422;714;10;846;1030;158;265;695;56;125;55;14;6419
"R10   Dor abdominal e pelvica";6;1;5;-;32;2;3;22;4;15;5;57;15;11;20;55;71;3;31;165;23;18;12;4;6;8;3;597
"R11   Nausea e vomitos";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;4;3;-;-;-;-;-;-;-;9
"R13   Disfagia";-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;2;-;1;4;-;1;1;-;-;-;-;12
"R14   Flatulencia e afeccoes correlatas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"R15   Incontinencia fecal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"R16   Hepatomegalia e esplenomegalia NCOP";-;-;-;-;-;2;-;1;-;-;-;-;1;-;1;1;1;-;2;1;2;-;-;-;-;-;-;12
"R17   Ictericia NE";-;-;-;-;-;-;-;-;1;-;-;-;4;1;1;3;1;-;6;6;-;1;-;-;-;-;-;24
"R18   Ascite";-;-;1;-;2;-;-;3;1;1;-;-;1;2;-;2;3;-;4;3;-;-;-;-;2;-;-;25
"R19   Outr sint e sinais relat ap digest abdome";-;-;5;2;4;-;-;1;-;-;-;-;1;-;-;4;10;1;2;11;1;-;1;1;-;-;-;44
"R20   Disturbios da sensibilidade cutanea";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"R22   Tumefac massa tumoracao loc pele tec subcut";1;-;4;2;7;-;-;3;2;4;-;4;2;-;1;10;5;-;4;20;1;4;-;-;-;2;-;76
"R23   Outr alteracoes cutaneas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;4
"R26   Anormalidades da marcha e da mobilidade";-;-;-;-;-;-;-;-;-;1;-;-;3;-;-;-;-;3;-;4;-;-;-;-;-;-;-;11
"R27   Outr disturbios da coordenacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"R29   Outr sint sinais relat sist nerv osteomusc";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;4
"R31   Hematuria NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;3;3;-;-;1;-;1;-;-;10
"R32   Incontinencia urinaria NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"R33   Retencao urinaria";-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"R34   Anuria e oliguria";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"R36   Secrecao uretral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"R39   Outr sint e sinais relativos ap urinario";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"R40   Sonolencia estupor e coma";-;-;-;-;1;-;-;2;1;1;-;3;4;-;1;3;5;-;-;7;-;-;1;-;1;2;-;32
"R41   Outr sint sinais relat func cognit e consc";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R42   Tontura e instabilidade";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R47   Disturbios da fala NCOP";1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4
"R48   Dislexia e outr disfuncoes simbolicas NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;2
"R50   Febre origem desconhecida e outras origens";1;1;3;1;1;-;-;2;1;1;-;-;4;1;-;2;-;-;1;4;1;-;-;-;1;-;-;25
"R51   Cefaleia";-;-;2;-;1;-;1;1;-;-;-;-;-;-;-;1;-;-;1;-;3;-;-;-;-;-;-;10
"R52   Dor NCOP";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"R53   Mal estar fadiga";-;-;-;-;2;-;-;1;-;1;-;-;3;-;-;-;2;-;1;6;-;2;-;1;1;-;-;20
"R54   Senilidade";32;3;36;26;99;13;13;93;65;104;57;103;223;46;95;506;389;45;435;1006;170;31;184;73;54;44;13;3958
"R55   Sincope e colapso";-;-;1;-;1;-;-;1;-;-;1;-;-;-;-;-;3;-;2;14;-;1;1;-;-;-;1;26
"R56   Convulsoes NCOP";1;-;3;2;7;1;1;17;6;6;2;8;8;2;2;22;24;-;25;35;8;-;3;-;3;8;-;194
"R57   Choque NCOP";24;4;15;5;73;3;9;130;25;51;30;124;65;44;8;138;283;2;812;512;72;47;61;18;18;14;5;2592
"R58   Hemorragia NCOP";1;-;1;5;3;1;1;7;-;-;5;1;1;-;-;7;16;-;19;31;5;1;1;2;-;1;1;110
"R59   Aumento de volume dos ganglios linfaticos";-;-;-;-;2;-;1;1;-;-;-;-;-;-;1;-;1;-;-;2;2;-;-;-;-;-;-;10
"R60   Edema NCOP";-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;6
"R61   Hiperidrose";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3
"R62   Retardo do desenvolv fisiologico normal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"R63   Sint sinais relat ingestao alimentos liquid";-;-;1;-;2;-;-;2;1;1;1;2;1;-;1;2;3;-;2;15;1;1;-;-;-;-;-;36
"R64   Caquexia";2;1;3;2;10;-;2;5;1;14;3;7;16;4;5;30;36;1;73;119;24;19;11;10;3;4;-;405
"R68   Outr sint e sinais gerais";20;-;14;1;47;3;3;27;19;24;21;21;36;17;3;274;180;3;105;173;20;14;77;13;5;4;3;1127
"R72   Anormalidade dos leucocitos NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2
"R73   Aumento da glicemia";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;5;-;2;2;-;-;-;1;1;-;-;16
"R74   Anormalidades dos niveis de enzimas sericas";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;3
"R76   Outr achados imunologicos anormais no soro";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"R78   Presenca drog outr subst norm n encontr sang";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"R80   Proteinuria isolada";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R82   Outr achados anormais na urina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2
"R83   Achados anormais liquido cefalorraquidiano";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R84   Achados anormais mat prov org respirat torax";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"R85   Achados anorm mat prov org digest cav abdom";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;4
"R86   Achados anormais mat prov org genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"R89   Achados anorms mat prov outr org ap sist tec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"R90   Result anorm exam diagn imag sist nerv centr";-;-;1;-;1;-;-;2;1;-;-;-;4;-;3;1;9;-;1;3;-;2;-;-;-;-;-;28
"R91   Achados anorm exames diagn imagem do pulmao";-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;2;2;-;5;3;-;2;-;-;1;1;1;20
"R92   Achados anorm exames diagn imagem da mama";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;1;-;-;-;-;-;-;4
"R93   Achados anorm exam diagn imag out estr corp";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"R95   Sindr da morte subita na infancia";4;1;5;9;9;-;1;11;16;8;2;4;3;3;2;13;26;-;4;25;18;8;2;1;3;6;1;185
"R96   Outr mortes subitas de causa desconhecida";117;28;88;14;184;63;35;387;130;377;61;263;331;234;77;705;870;13;199;1599;352;288;136;12;199;103;60;6925
"R98   Morte s/assist";53;51;457;3;1225;2;8;354;542;96;8;255;515;34;104;902;771;5;23;3533;484;55;96;1;77;58;4;9716
"R99   Outr causas mal definidas e NE mortalidade";344;457;1342;41;1510;86;147;554;387;1099;576;635;2664;1000;789;8325;7838;164;14801;10987;1071;659;3748;483;776;355;260;61098
"V01   Pedestre traum colis veic a pedal";-;-;1;-;-;-;-;2;2;1;1;-;-;1;-;2;5;2;-;6;-;-;2;-;2;-;-;27
"V02   Pedestre traum colis veic motor 2 3 rodas";4;2;18;1;12;3;8;27;25;39;4;3;47;8;15;21;60;11;19;128;45;20;21;17;11;25;15;609
"V03   Pedestre traum colis automov pickup caminhon";3;3;26;1;8;7;7;41;20;34;2;20;46;47;12;17;101;39;41;268;191;64;106;24;22;42;40;1232
"V04   Pedestre traum colis veic transp pesado onib";9;-;7;3;7;3;3;24;10;17;3;6;35;10;11;21;62;4;23;129;68;33;39;8;10;17;15;577
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;-;-;3;1;1;-;-;1;-;1;-;12;1;58;36;20;-;2;-;-;1;-;137
"V06   Pedestre traum colis outr veic nao-motoriz";-;-;-;-;1;-;-;2;-;1;-;-;-;-;1;-;4;-;-;1;-;-;-;-;-;-;-;10
"V09   Pedestre traum outr acid transp e NE";20;-;60;13;129;2;27;101;22;72;38;13;135;35;11;166;255;82;448;586;133;85;124;21;23;140;16;2757
"V10   Ciclista traum colis pedestre animal";1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;1;-;1;-;-;1;-;7
"V11   Ciclista traum colis outr veic a pedal";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;1;3;-;1;-;-;-;-;-;8
"V12   Ciclista traum colis veic motor 2 3 rodas";4;-;1;1;5;-;5;7;8;11;1;2;9;-;3;3;12;4;7;39;21;7;5;5;9;10;1;180
"V13   Ciclista traum colis automov pickup caminhon";6;1;2;-;9;4;7;6;8;17;5;2;17;5;9;4;32;10;13;76;52;33;25;19;13;26;16;417
"V14   Ciclis traum colis veic transp pesado onibus";4;-;2;3;4;1;2;2;4;5;1;1;7;4;3;6;23;7;8;28;21;17;18;8;9;9;2;199
"V15   Ciclista traum colis trem veic ferroviario";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V16   Ciclista traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V17   Ciclista traum colis objeto fixo ou parado";1;-;-;-;1;-;-;-;-;1;-;1;1;1;2;-;7;3;-;9;14;6;2;2;1;-;-;52
"V18   Ciclista traum acid transp s/colis";1;-;-;-;2;2;6;5;5;6;1;9;9;1;5;11;27;12;14;56;27;18;13;7;6;8;1;252
"V19   Ciclista traum acid transp e NE";3;-;1;1;12;-;3;10;4;3;7;2;20;2;-;8;30;10;15;68;9;20;8;11;4;12;1;264
"V20   Motociclista traum colis pedestre animal";2;-;2;-;4;-;4;23;31;20;6;9;25;15;15;21;18;3;8;19;9;3;5;7;9;9;-;267
"V21   Motociclista traum colis veic pedal";3;-;-;-;3;-;1;6;3;1;1;-;1;1;3;4;4;1;3;6;4;1;1;1;-;2;2;52
"V22   Motocicl traum colis veic motor 2 3 rodas";31;7;33;2;43;4;9;73;52;94;17;21;62;43;19;33;22;14;21;54;59;24;22;15;43;28;-;845
"V23   Motocicl traum colis automov pickup caminhon";55;7;56;9;74;11;53;125;92;127;29;31;153;93;63;83;178;50;85;433;343;167;136;98;124;166;34;2875
"V24   Motocicl traum colis veic transp pesado onib";31;5;27;6;36;1;23;72;38;48;17;19;66;31;22;49;117;27;27;175;140;76;60;46;81;85;17;1342
"V25   Motociclista traum colis trem veic ferrov";-;-;1;-;-;-;-;-;1;-;1;-;-;-;1;-;1;-;1;1;2;1;-;-;-;-;-;10
"V26   Motocicl traum colis outr veic nao-motoriz";-;1;-;-;3;-;-;1;1;1;-;-;2;-;4;1;-;-;1;3;1;-;-;-;1;1;-;21
"V27   Motocicl traum colis objeto fixo parado";12;6;35;1;29;5;27;67;37;53;7;10;49;31;28;21;105;18;48;260;116;56;54;28;61;66;9;1239
"V28   Motociclista traum acid transp s/colis";22;6;33;3;55;1;25;80;124;160;20;29;123;102;72;64;68;17;43;187;90;40;29;45;52;51;11;1552
"V29   Motociclista traum outr acid transp e NE";34;1;19;9;241;5;76;294;172;136;80;223;269;33;15;410;280;174;156;649;57;62;50;24;128;140;2;3739
"V30   Ocup tricicl mot traum colis pedestre animal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2
"V32   Ocup tric mot traum col out veic mot 2 3 rod";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;2
"V33   Ocup tric mot traum col auto pickup caminhon";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;4
"V34   Ocup tric mot traum col veic transp pes onib";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;1;-;-;-;4
"V37   Ocup tricic mot traum colis obj fixo parado";-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;4
"V38   Ocup tricic motor traum acid transp s/colis";-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;-;-;-;6
"V39   Ocup tricicl mot traum outr acid transp e NE";-;-;1;-;-;-;-;3;-;2;-;2;-;-;-;-;2;-;-;2;1;1;-;-;-;-;-;14
"V40   Ocup automovel traum colis pedestre animal";-;-;-;-;-;-;-;1;-;3;1;1;1;-;-;1;5;1;-;4;1;1;3;2;-;1;-;26
"V41   Ocup automovel traum colis veic a pedal";-;-;-;-;1;-;-;1;-;1;-;1;1;1;3;-;-;-;-;-;-;-;-;-;-;2;-;11
"V42   Ocup autotraum colis outr veic mot 2 3 rodas";-;-;1;-;2;1;-;3;-;4;1;1;3;6;2;1;6;4;3;15;4;1;3;1;-;7;-;69
"V43   Ocup automov traum col auto pickup caminhon";6;1;7;-;5;6;11;15;16;20;6;3;45;25;16;34;92;32;29;141;224;104;125;18;35;47;11;1074
"V44   Ocup autom traum colis veic trans pesad onib";14;-;6;-;14;6;18;17;17;27;8;2;38;14;11;61;141;34;18;155;245;130;127;28;66;81;17;1295
"V45   Ocup automovel traum colis trem veic ferrov";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3;4;-;1;-;-;-;-;10
"V46   Ocup automov traum colis outr veic n-motor";-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;2;-;-;1;-;-;-;-;-;-;-;6
"V47   Ocup automovel traum colis obj fixo parado";3;-;11;-;5;2;4;10;12;14;2;5;11;8;6;14;57;13;40;179;105;73;75;14;15;22;20;720
"V48   Ocup automovel traum acid transp s/colis";8;1;4;5;9;4;27;21;15;44;10;5;73;22;23;62;123;16;27;137;202;53;69;35;54;98;22;1169
"V49   Ocup automovel traum outr acid transp e NE";16;-;18;39;41;1;29;19;12;78;24;126;60;3;12;523;659;87;61;440;59;75;85;22;72;79;9;2649
"V50   Ocup caminhonete traum colis pedestre animal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;-;-;4
"V52   Ocup caminhon traum colis veic mot 2 3 rodas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"V53   Ocup caminhon traum colis automov caminhon";-;-;-;-;-;-;1;-;1;-;-;-;1;1;-;-;10;1;1;2;-;1;6;2;8;-;1;36
"V54   Ocup caminhon traum col veic transp pes onib";-;-;-;-;-;-;3;3;-;-;1;-;-;3;-;-;6;-;1;14;11;9;15;6;5;4;2;83
"V57   Ocup caminhonete traum colis obj fixo parado";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4;-;2;3;7;-;3;-;1;-;-;21
"V58   Ocup caminhonete traum acid transp s/colis";1;1;-;-;-;-;1;1;1;-;-;1;2;1;-;5;8;-;-;9;18;1;9;6;6;7;1;79
"V59   Ocup caminhonete traum outr acid transp NE";4;-;-;-;2;-;-;2;-;-;-;-;1;-;-;-;5;-;-;5;-;-;1;3;4;5;-;32
