Categoria_CID;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
"Q30   Malformacao congen do nariz";-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;2;1;-;-;-;1;-;-;-;7
"Q31   Malformacoes congen da laringe";-;-;1;-;1;1;1;-;1;1;-;-;1;-;-;1;-;-;4;6;2;2;-;-;-;1;1;24
"Q32   Malformacoes congen traqueia e bronquios";2;-;1;-;-;-;-;1;1;2;1;1;1;1;1;3;1;-;3;3;1;-;3;-;2;1;1;30
"Q33   Malformacoes congen do pulmao";7;3;5;1;15;1;4;10;7;22;10;8;32;7;8;32;47;10;33;138;25;16;12;7;11;19;6;496
"Q34   Outr malformacoes congen aparelho respirat";-;-;3;-;3;-;-;-;1;-;1;1;-;-;-;3;3;1;2;2;1;-;2;-;1;-;-;24
"Q35   Fenda palatina";-;-;-;-;-;1;-;-;-;-;-;1;1;1;-;2;1;-;1;3;-;1;2;-;-;-;-;14
"Q36   Fenda labial";-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;4
"Q37   Fenda labial c/fenda palatina";-;1;-;-;3;1;-;-;-;1;-;-;1;-;-;-;-;-;1;1;-;-;2;2;1;-;-;14
"Q38   Outr malform congen lingua boca e faringe";-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;6
"Q39   Malformacoes congen do esofago";1;-;5;1;9;2;1;4;5;10;3;5;4;6;-;6;17;7;8;32;6;5;7;4;4;10;2;164
"Q40   Outr malform congen trato digestivo super";-;-;-;-;1;-;-;-;2;3;-;2;-;3;1;2;4;-;1;5;-;1;-;-;-;-;-;25
"Q41   Ausencia atresia estenose congen intest delg";-;-;4;1;3;1;1;3;2;5;1;4;6;2;-;5;3;1;1;11;5;2;4;-;2;2;4;73
"Q42   Ausencia atresia e estenose congen do colon";-;-;1;-;4;-;-;1;3;3;-;-;4;-;-;-;1;-;4;4;1;-;2;-;3;1;-;32
"Q43   Outr malformacoes congen do intestino";1;1;6;-;6;-;4;3;7;4;-;1;8;-;1;14;6;3;6;26;8;5;7;2;4;4;2;129
"Q44   Malform congen vesic biliar via biliar figad";2;1;2;1;6;1;-;6;2;1;4;2;8;2;-;9;11;2;7;27;3;3;1;2;2;4;3;112
"Q45   Outr malformacoes congen aparelho digestivo";-;1;1;-;2;-;-;2;-;2;-;-;1;-;-;4;4;-;2;3;4;2;-;-;-;-;-;28
"Q51   Malformacoes congen utero e do colo do utero";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Q53   Testiculo nao-descido";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
"Q54   Hipospadias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Q55   Outr malformacoes congen org genitais masc";-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4
"Q56   Sexo indeterminado e pseudo-hermafroditismo";-;-;-;-;4;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3;-;-;-;-;-;-;-;8
"Q60   Agenesia renal e outr defeitos reducao rim";4;-;-;1;2;-;3;3;2;14;2;1;9;2;1;6;14;2;13;29;14;3;9;2;1;12;3;152
"Q61   Doenc cisticas do rim";2;-;3;-;5;1;4;1;1;6;7;3;8;1;1;11;21;2;20;72;13;6;16;5;4;11;5;229
"Q62   Anom cong obstr pelv renal malf cong ureter";-;-;-;-;-;-;-;2;1;-;-;1;1;-;-;2;3;1;2;10;3;2;1;1;-;2;-;32
"Q63   Outr malformacoes congen do rim";-;-;-;-;1;1;-;4;1;1;-;3;-;-;-;1;7;1;8;15;-;3;3;1;-;5;-;55
"Q64   Outr malformacoes congen aparelho urinario";-;1;-;-;2;-;-;2;-;1;1;-;8;-;-;4;4;2;4;8;3;1;4;-;2;3;-;50
"Q65   Malformacoes congen do quadril";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q67   Deform osteom cong cabeca face coluna torax";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;4
"Q74   Outr malformacoes congen dos membros";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
"Q75   Outr malformacoes congen ossos cranio e face";-;-;-;-;5;-;-;1;1;-;2;-;3;-;1;2;4;3;3;14;4;1;1;-;2;1;-;48
"Q76   Malform congen coluna vertebral ossos torax";-;-;1;-;3;1;-;2;-;-;-;-;-;-;-;1;2;-;-;3;1;-;2;1;2;-;-;19
"Q77   Osteocondr c/anom cresc ossos long col vert";1;-;4;-;-;-;1;1;1;2;1;-;1;-;2;3;3;2;2;8;10;4;4;2;-;4;1;57
"Q78   Outr osteocondrodisplasias";-;-;-;-;1;-;-;3;3;2;1;-;4;-;-;4;3;1;7;6;7;-;1;-;1;2;2;48
"Q79   Malformacoes congen sist osteomuscular NCOP";9;2;22;7;41;6;9;21;12;25;10;12;42;7;6;35;44;19;55;113;40;21;42;11;10;16;19;656
"Q80   Ictiose congen";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;-;-;-;-;-;-;4
"Q81   Epidermolise bolhosa";-;-;-;-;2;-;-;1;-;1;-;-;1;-;-;-;1;-;-;1;-;1;-;-;-;-;-;8
"Q82   Outr malformacoes congen da pele";1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q85   Facomatoses NCOP";-;-;-;-;-;-;1;2;-;2;-;1;5;2;-;6;3;1;6;5;1;1;5;-;1;4;-;46
"Q86   Sindr c/malf cong dev causas exog conh NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
"Q87   Outr sindr c/malform cong q acomet mult sist";2;3;6;-;8;2;1;11;-;9;2;6;9;1;2;8;25;4;18;45;14;11;12;4;1;7;5;216
"Q89   Outr malformacoes congen NCOP";9;1;23;5;41;2;3;33;27;48;22;25;39;20;5;77;93;12;67;116;43;18;23;2;11;22;16;803
"Q90   Sindr de Down";3;3;9;1;14;2;6;10;11;17;5;12;36;6;7;27;66;15;57;127;37;24;57;6;6;12;6;582
"Q91   Sindr de Edwards e sindr de Patau";-;1;3;-;2;-;4;7;3;18;5;7;22;-;3;22;64;9;39;96;40;18;27;4;5;11;13;423
"Q92   Outr trissomias e trissom parc autoss NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;-;-;1;-;-;-;-;6
"Q93   Monossomias e delecoes dos autossomos NCOP";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;3;1;2;7;1;1;4;-;-;-;2;25
"Q95   Rearranjos equilibr e marcadores estrut NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;2
"Q96   Sindr de Turner";-;-;-;-;1;-;-;1;-;1;1;-;-;-;-;-;2;-;1;1;-;-;3;-;-;-;-;11
"Q98   Outr anom cromoss sexuais fenotipo masc NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;3
"Q99   Outr anomalias dos cromossomos NCOP";-;-;2;-;-;-;-;1;2;5;-;-;5;-;-;4;15;1;7;28;9;2;1;2;3;1;5;93
"R00   Anormalidades do batimento cardiaco";-;-;-;-;2;2;-;1;1;2;-;4;-;-;-;4;9;-;3;8;3;-;5;-;-;-;-;44
"R01   Sopros e outr ruidos cardiacos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"R02   Gangrena NCOP";-;-;-;1;1;-;-;1;-;-;2;-;1;2;-;5;4;-;-;6;-;-;-;-;-;-;-;23
"R03   Valor anormal pressao arterial s/diagn";-;-;-;-;1;-;-;1;-;-;-;3;-;-;-;-;2;-;-;-;-;1;-;-;1;-;-;9
"R04   Hemorragia das vias respirat";-;-;2;-;4;-;-;2;1;9;-;4;5;1;-;7;8;-;3;27;4;3;2;2;1;1;1;87
"R05   Tosse";-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;6
"R06   Anormalidades da respiracao";-;-;2;1;2;-;-;5;6;9;3;-;-;1;1;6;2;-;2;8;-;1;3;1;-;1;2;56
"R07   Dor de garganta e no peito";-;-;-;-;2;-;-;2;4;12;-;1;-;-;1;2;5;-;2;2;2;2;2;-;1;-;-;40
"R09   Outr sint sinais relat ap circulat respirat";50;8;120;5;247;56;15;354;113;219;56;322;206;132;28;493;744;9;624;890;187;203;433;10;100;83;12;5719
"R10   Dor abdominal e pelvica";4;-;10;-;19;1;-;26;3;31;3;15;8;4;7;41;58;2;12;88;20;14;10;1;4;13;2;396
"R11   Nausea e vomitos";-;-;-;-;1;-;-;1;-;3;-;1;1;-;-;1;1;-;-;2;1;-;1;-;-;2;-;15
"R12   Pirose";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"R13   Disfagia";-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;1;2;1;-;-;-;-;-;-;-;1;-;9
"R14   Flatulencia e afeccoes correlatas";-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3
"R15   Incontinencia fecal";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R16   Hepatomegalia e esplenomegalia NCOP";-;-;-;-;-;-;-;2;-;1;-;-;1;1;-;2;1;-;1;-;1;-;-;-;-;1;-;11
"R17   Ictericia NE";-;-;-;-;4;1;-;3;2;4;1;-;-;-;2;3;1;-;5;5;-;-;-;-;-;-;-;31
"R18   Ascite";-;-;-;-;1;-;-;3;-;1;-;-;1;1;-;4;3;-;2;2;1;-;-;-;-;-;-;19
"R19   Outr sint e sinais relat ap digest abdome";1;-;-;-;1;1;-;3;2;1;-;1;-;-;1;3;3;-;11;7;-;2;1;-;-;1;-;39
"R21   Eritema e outr erupcoes cutaneas NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"R22   Tumefac massa tumoracao loc pele tec subcut";-;-;-;-;5;-;-;2;2;1;-;4;-;-;1;4;7;-;4;6;1;1;2;-;-;1;1;42
"R23   Outr alteracoes cutaneas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"R25   Movimentos involuntarios anormais";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R26   Anormalidades da marcha e da mobilidade";-;-;-;-;-;-;-;-;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"R29   Outr sint sinais relat sist nerv osteomusc";-;-;-;-;2;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"R30   Dor assoc a miccao";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R31   Hematuria NE";-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;4
"R32   Incontinencia urinaria NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;2
"R33   Retencao urinaria";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R34   Anuria e oliguria";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"R39   Outr sint e sinais relativos ap urinario";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2
"R40   Sonolencia estupor e coma";-;-;2;-;2;-;-;3;6;2;2;1;1;-;1;10;10;-;2;4;2;-;2;-;-;-;-;50
"R43   Disturbios do olfato e do paladar";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R47   Disturbios da fala NCOP";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R50   Febre origem desconhecida e outras origens";-;1;2;-;2;-;-;5;3;12;-;-;-;1;-;1;2;-;1;6;1;-;1;-;1;-;-;39
"R51   Cefaleia";-;-;-;-;-;-;-;-;1;3;-;1;-;1;-;2;1;-;-;-;-;-;2;-;-;-;-;11
"R52   Dor NCOP";-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;1;-;-;2;-;1;-;-;-;-;-;7
"R53   Mal estar fadiga";1;-;1;-;1;-;-;-;1;13;-;-;-;-;1;1;-;-;-;-;-;1;1;-;-;-;-;21
"R54   Senilidade";21;-;28;21;122;9;4;166;71;141;49;89;216;45;68;406;350;14;330;848;179;90;208;33;50;66;8;3632
"R55   Sincope e colapso";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2;-;4;9;-;1;3;-;-;2;-;23
"R56   Convulsoes NCOP";1;-;1;-;5;1;2;15;6;8;-;6;2;4;2;13;19;-;15;19;13;6;1;1;-;2;2;144
"R57   Choque NCOP";13;2;19;4;63;1;6;115;20;55;5;88;23;9;7;115;294;7;306;296;48;60;60;3;19;17;2;1657
"R58   Hemorragia NCOP";1;1;2;-;8;-;-;20;1;2;-;1;2;4;1;3;16;-;9;25;3;1;4;1;-;-;-;105
"R59   Aumento de volume dos ganglios linfaticos";-;-;-;-;1;-;-;2;-;-;-;-;-;-;1;-;-;-;-;2;1;-;-;-;-;-;-;7
"R60   Edema NCOP";-;-;1;-;4;-;-;2;-;3;-;1;-;1;-;1;1;-;2;2;-;-;-;1;-;2;-;21
"R62   Retardo do desenvolv fisiologico normal";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R63   Sint sinais relat ingestao alimentos liquid";-;-;1;-;4;-;-;2;2;12;-;3;2;1;-;2;1;-;-;12;1;1;2;1;-;1;-;48
"R64   Caquexia";1;-;4;1;10;-;-;9;1;19;3;3;9;1;1;29;65;2;71;87;29;9;15;4;5;5;2;385
"R68   Outr sint e sinais gerais";19;-;12;4;75;7;5;84;22;91;23;29;95;23;4;196;223;6;219;398;49;29;103;7;20;20;1;1764
"R70   Veloc hemossedim elev outr anorm visc plasm";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R71   Anormalidade das hemacias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"R72   Anormalidade dos leucocitos NCOP";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3
"R73   Aumento da glicemia";-;-;-;-;2;-;-;2;1;-;-;-;-;-;-;4;-;-;-;1;-;-;-;-;-;-;-;10
"R76   Outr achados imunologicos anormais no soro";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R78   Presenca drog outr subst norm n encontr sang";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"R79   Outr achados anormais exames quimicos sangue";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R81   Glicosuria";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"R85   Achados anorm mat prov org digest cav abdom";-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;4
"R89   Achados anorms mat prov outr org ap sist tec";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"R90   Result anorm exam diagn imag sist nerv centr";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;4;-;-;3;1;-;-;-;-;-;-;12
"R91   Achados anorm exames diagn imagem do pulmao";-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;1;-;5;4;-;-;-;-;-;-;-;13
"R92   Achados anorm exames diagn imagem da mama";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;-;-;1;-;2;1;-;-;-;-;8
"R95   Sindr da morte subita na infancia";6;-;6;2;4;1;3;16;7;19;3;3;7;2;-;13;32;4;3;31;8;8;7;3;4;7;1;200
"R96   Outr mortes subitas de causa desconhecida";38;1;46;5;41;29;1;81;20;370;16;36;34;24;31;242;350;4;83;428;116;126;175;2;51;59;30;2439
"R98   Morte s/assist";66;7;477;3;901;4;4;299;351;217;13;342;768;67;119;4381;1070;5;11;3277;411;96;178;1;120;74;1;13263
"R99   Outr causas mal definidas e NE mortalidade";247;119;1411;28;1139;127;80;631;224;901;469;611;660;494;645;5634;7284;124;7587;7322;608;518;2859;183;659;602;199;41365
"V01   Pedestre traum colis veic a pedal";-;-;-;-;2;-;-;-;-;4;2;-;2;-;-;-;6;-;1;5;1;-;1;-;1;-;-;25
"V02   Pedestre traum colis veic motor 2 3 rodas";8;5;11;1;19;3;9;45;30;37;12;19;57;19;22;29;65;8;32;120;61;24;40;15;13;35;14;753
"V03   Pedestre traum colis automov pickup caminhon";9;2;13;15;26;17;11;30;23;56;2;31;50;15;21;32;126;11;74;231;183;89;130;36;24;62;48;1367
"V04   Pedestre traum colis veic transp pesado onib";9;3;9;1;14;1;7;22;9;14;3;4;34;11;11;23;69;7;45;116;61;28;63;13;6;31;15;629
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;-;-;6;-;6;1;1;3;1;-;2;24;1;26;44;9;-;2;-;-;1;-;127
"V06   Pedestre traum colis outr veic nao-motoriz";-;-;-;-;1;-;-;1;-;-;1;-;1;-;-;-;-;-;-;1;-;1;1;-;-;-;-;7
"V09   Pedestre traum outr acid transp e NE";15;2;69;5;284;1;27;85;26;181;47;42;191;41;11;207;291;115;434;873;189;86;126;9;66;124;14;3561
"V10   Ciclista traum colis pedestre animal";-;-;-;-;-;-;-;2;1;-;1;-;-;-;-;1;1;-;-;2;-;-;-;-;-;-;-;8
"V11   Ciclista traum colis outr veic a pedal";2;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;1;1;-;-;-;-;1;1;10
"V12   Ciclista traum colis veic motor 2 3 rodas";6;1;3;3;9;1;6;5;12;11;4;1;3;3;2;5;13;4;8;19;13;15;8;5;9;16;-;185
"V13   Ciclista traum colis automov pickup caminhon";6;2;5;8;8;7;4;8;16;21;3;4;11;8;8;11;31;5;24;64;35;37;23;26;12;34;10;431
"V14   Ciclis traum colis veic transp pesado onibus";7;1;1;2;6;3;-;6;7;7;2;1;8;2;2;4;16;4;8;36;21;12;13;12;10;11;6;208
"V15   Ciclista traum colis trem veic ferroviario";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"V16   Ciclista traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"V17   Ciclista traum colis objeto fixo ou parado";-;-;-;-;1;-;2;1;-;1;1;-;1;-;-;3;13;-;3;11;1;2;2;-;1;1;-;44
"V18   Ciclista traum acid transp s/colis";-;1;1;4;3;-;3;5;5;7;-;9;3;3;5;10;22;10;12;35;20;9;7;3;3;9;2;191
"V19   Ciclista traum acid transp e NE";3;-;2;-;12;1;3;7;3;8;3;2;28;4;2;6;25;4;9;63;7;10;10;2;6;6;-;226
"V20   Motociclista traum colis pedestre animal";10;1;2;4;16;2;9;30;41;15;7;7;35;19;25;24;23;3;3;20;7;4;9;2;11;7;3;339
"V21   Motociclista traum colis veic pedal";2;-;-;-;6;-;-;6;1;2;1;1;2;5;1;-;2;2;-;3;2;2;1;4;5;2;-;50
"V22   Motocicl traum colis veic motor 2 3 rodas";40;6;40;2;42;2;9;86;66;97;16;21;72;30;26;32;50;7;27;40;19;27;31;13;26;23;1;851
"V23   Motocicl traum colis automov pickup caminhon";75;14;48;22;78;13;57;121;117;133;32;49;150;79;49;65;144;52;121;327;252;201;156;79;99;184;30;2747
"V24   Motocicl traum colis veic transp pesado onib";34;5;30;6;41;3;19;85;57;47;12;18;46;32;23;36;115;30;47;162;132;93;81;44;63;84;12;1357
"V25   Motociclista traum colis trem veic ferrov";-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4
"V26   Motocicl traum colis outr veic nao-motoriz";1;-;-;-;-;-;-;1;1;-;1;-;2;2;1;1;2;-;-;2;1;-;2;-;-;2;-;19
"V27   Motocicl traum colis objeto fixo parado";21;6;32;5;28;2;14;69;71;60;18;19;49;25;24;33;85;20;64;174;97;72;59;26;46;68;7;1194
"V28   Motociclista traum acid transp s/colis";24;6;46;21;51;8;28;107;156;156;21;58;134;103;56;71;84;13;101;135;74;52;43;27;47;61;17;1700
"V29   Motociclista traum outr acid transp e NE";45;2;15;4;323;4;122;222;121;261;98;225;337;37;24;433;367;201;77;565;72;64;57;16;113;82;6;3893
"V33   Ocup tric mot traum col auto pickup caminhon";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;4
"V34   Ocup tric mot traum col veic transp pes onib";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;2;-;-;-;-;-;-;7
"V36   Ocup tric mot traum colis outr veic n-motor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"V37   Ocup tricic mot traum colis obj fixo parado";-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"V38   Ocup tricic motor traum acid transp s/colis";-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;1;-;1;-;-;-;-;-;1;1;1;8
"V39   Ocup tricicl mot traum outr acid transp e NE";1;-;-;-;6;-;-;1;-;-;1;-;2;-;-;1;5;1;-;2;-;1;-;-;2;-;-;23
"V40   Ocup automovel traum colis pedestre animal";2;-;-;-;-;-;6;4;1;-;-;1;1;1;-;7;7;-;1;5;5;2;1;6;1;5;-;56
"V41   Ocup automovel traum colis veic a pedal";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;3
"V42   Ocup autotraum colis outr veic mot 2 3 rodas";-;-;-;1;4;-;2;7;1;2;2;1;1;3;1;3;11;-;4;7;4;3;3;1;-;-;-;61
"V43   Ocup automov traum col auto pickup caminhon";15;2;6;3;11;2;21;23;14;20;9;11;36;30;14;29;159;26;61;149;204;162;190;60;36;79;37;1409
"V44   Ocup autom traum colis veic trans pesad onib";11;2;8;1;6;6;9;11;30;12;10;8;37;24;7;37;162;39;43;180;216;156;134;41;35;82;14;1321
"V45   Ocup automovel traum colis trem veic ferrov";1;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;2;1;-;2;1;-;1;-;-;-;-;11
"V46   Ocup automov traum colis outr veic n-motor";-;-;-;-;2;-;-;1;-;-;-;-;-;1;1;-;-;-;-;2;1;-;2;-;-;1;-;11
"V47   Ocup automovel traum colis obj fixo parado";3;2;10;4;3;4;6;7;6;12;3;2;22;17;6;18;86;14;50;142;123;69;108;13;19;43;22;814
"V48   Ocup automovel traum acid transp s/colis";18;9;8;12;27;7;35;30;53;46;10;8;70;29;19;47;130;36;48;161;162;80;109;47;42;129;26;1398
"V49   Ocup automovel traum outr acid transp e NE";17;-;4;3;62;2;39;57;29;81;43;120;123;13;20;521;855;155;93;428;112;33;101;3;58;121;10;3103
"V50   Ocup caminhonete traum colis pedestre animal";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;4
"V52   Ocup caminhon traum colis veic mot 2 3 rodas";-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;6
"V53   Ocup caminhon traum colis automov caminhon";-;-;-;-;-;-;1;2;1;2;-;-;1;-;-;-;-;-;-;-;4;1;10;4;1;1;1;29
"V54   Ocup caminhon traum col veic transp pes onib";3;-;-;2;6;-;2;4;5;2;1;-;-;-;-;-;15;1;1;16;22;5;21;4;8;2;1;121
"V55   Ocup caminhon traum colis trem veic ferrov";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V56   Ocup caminhonete traum colis outr veic n-mot";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"V57   Ocup caminhonete traum colis obj fixo parado";-;-;-;-;1;-;2;2;1;-;1;1;1;1;-;1;5;1;2;1;4;5;9;-;2;-;1;41
"V58   Ocup caminhonete traum acid transp s/colis";-;-;-;-;1;-;1;3;2;4;-;-;1;-;-;3;6;2;2;6;13;2;8;11;12;4;1;82
"V59   Ocup caminhonete traum outr acid transp NE";1;-;-;-;2;-;-;-;-;2;-;-;3;-;-;2;10;-;1;3;6;1;2;-;3;2;1;39
"V60   Ocup veic transp pesado traum colis ped anim";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;4
"V62   Ocup v transp pes traum col veic mot 2 3 rod";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"V63   Ocup veic tr pesado traum col auto caminhon";-;-;-;-;1;-;1;1;-;1;1;-;-;3;-;1;4;3;-;8;8;1;5;-;2;2;-;42
"V64   Ocup v tr pes tr col outr veic tr pes onib";8;-;2;-;1;2;6;1;2;6;1;-;6;7;2;8;29;30;7;45;46;23;19;4;6;9;2;272
"V66   Ocup veic tr pesado traum col out veic n-mot";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-;-;-;-;-;-;-;1;3;1;-;7;-;-;1;7;-;3;12;12;6;6;-;1;1;-;61
"V68   Ocup veic tr pesado traum ac transp s/colis";4;2;1;-;9;1;6;8;12;11;3;2;15;7;4;6;42;7;13;43;46;21;33;8;17;20;2;343
"V69   Ocup veic tr pesado traum outr ac transp NE";4;-;1;-;6;1;1;3;2;2;1;-;16;2;1;3;24;8;1;15;8;8;11;4;7;5;1;135
"V70   Ocup onibus traum colis pedestre animal";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V72   Ocup onibus traum col out veic mot 2 3 rodas";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V73   Ocup onibus traum colis automovel caminhonet";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;-;-;-;-;-;8
"V74   Ocup onibus traum colis veic transp pes onib";-;-;-;-;-;-;1;1;-;-;-;-;-;6;-;-;14;2;1;11;4;-;-;1;-;1;1;43
"V76   Ocup onibus traum colis outr veic n-motor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
