Categoria_CID;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
"Q23   Malformacoes congen valvas aortica e mitral";5;-;7;2;6;1;3;2;1;11;2;5;12;-;4;11;24;9;24;81;20;20;34;5;9;14;5;317
"Q24   Outr malformacoes congen do coracao";23;17;73;14;83;13;25;95;54;115;29;49;111;65;34;179;228;33;158;282;80;49;74;28;44;107;16;2078
"Q25   Malformacoes congen das grandes arterias";2;1;17;4;8;3;2;13;5;19;5;8;19;5;7;34;38;7;34;92;15;20;37;7;11;20;2;435
"Q26   Malformacoes congen das grandes veias";-;1;5;1;1;-;-;1;-;4;-;1;1;2;1;2;4;1;1;10;1;3;3;2;1;1;1;48
"Q27   Outr malformacoes congen sist vasc perif";-;-;1;-;1;-;-;2;1;-;1;3;-;2;1;5;10;2;4;17;2;1;1;1;2;3;-;60
"Q28   Outr malform congen aparelho circulatorio";-;-;1;-;7;1;1;3;1;3;-;2;3;-;-;8;6;-;12;20;5;1;7;3;2;1;2;89
"Q30   Malformacao congen do nariz";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;2;-;-;1;-;-;-;-;-;-;-;5
"Q31   Malformacoes congen da laringe";1;-;1;1;1;-;-;-;-;3;-;-;1;2;-;2;2;1;-;4;1;-;3;-;-;1;2;26
"Q32   Malformacoes congen traqueia e bronquios";1;-;1;-;2;-;-;-;-;4;1;-;4;-;2;1;1;-;3;6;2;-;1;1;-;5;1;36
"Q33   Malformacoes congen do pulmao";5;-;7;8;29;6;8;9;4;28;5;8;30;12;11;43;46;25;60;151;36;21;18;7;11;32;7;627
"Q34   Outr malformacoes congen aparelho respirat";-;-;1;-;3;-;1;1;-;1;-;1;-;1;-;2;3;-;2;3;2;-;1;-;-;-;-;22
"Q35   Fenda palatina";1;-;2;-;-;-;-;1;2;1;-;-;1;-;-;1;-;-;-;1;1;-;-;-;-;1;-;12
"Q36   Fenda labial";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3
"Q37   Fenda labial c/fenda palatina";1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;-;-;-;-;-;8
"Q38   Outr malform congen lingua boca e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
"Q39   Malformacoes congen do esofago";1;1;8;1;8;2;-;7;2;10;6;7;7;-;3;17;16;2;5;31;15;4;6;2;7;3;2;173
"Q40   Outr malform congen trato digestivo super";-;-;-;-;1;1;-;1;1;2;1;1;-;2;-;2;-;-;-;5;-;-;-;-;-;-;-;17
"Q41   Ausencia atresia estenose congen intest delg";-;1;3;1;5;-;-;3;3;3;1;4;7;1;5;10;5;-;5;17;3;1;1;2;3;2;1;87
"Q42   Ausencia atresia e estenose congen do colon";-;-;4;1;2;-;-;2;2;4;-;-;2;-;1;6;-;-;3;6;2;4;3;1;-;-;1;44
"Q43   Outr malformacoes congen do intestino";-;-;8;2;10;-;2;10;6;5;7;4;14;-;3;12;12;4;13;31;7;1;8;-;3;7;5;174
"Q44   Malform congen vesic biliar via biliar figad";-;-;4;-;3;-;-;6;1;-;3;3;10;1;-;6;12;2;13;26;4;2;5;2;2;6;1;112
"Q45   Outr malformacoes congen aparelho digestivo";-;-;3;1;4;-;-;-;-;1;-;-;1;1;-;2;2;-;1;4;1;1;1;-;-;-;-;23
"Q50   Malform cong ovario tromp Falopio lig largos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"Q52   Outr malformacoes congen org genitais femin";-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;-;1;1;-;-;-;-;-;-;-;6
"Q55   Outr malformacoes congen org genitais masc";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;3
"Q56   Sexo indeterminado e pseudo-hermafroditismo";1;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;2;-;7
"Q60   Agenesia renal e outr defeitos reducao rim";-;1;4;-;4;-;-;7;1;12;2;4;9;1;3;5;8;3;15;38;16;2;13;2;2;3;1;156
"Q61   Doenc cisticas do rim";-;1;1;1;8;-;4;4;1;12;11;1;8;3;1;13;26;2;22;59;13;10;22;3;4;7;4;241
"Q62   Anom cong obstr pelv renal malf cong ureter";-;-;2;-;-;-;-;2;2;1;2;-;1;1;1;1;2;1;1;9;1;1;1;-;-;1;-;30
"Q63   Outr malformacoes congen do rim";1;-;1;-;3;-;-;2;1;4;-;-;1;-;-;-;3;-;5;13;1;3;2;2;1;2;1;46
"Q64   Outr malformacoes congen aparelho urinario";-;-;4;-;2;-;-;1;1;3;-;2;-;-;-;3;2;2;2;12;6;1;6;1;1;1;-;50
"Q65   Malformacoes congen do quadril";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q66   Deform congen do pe";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q67   Deform osteom cong cabeca face coluna torax";-;-;1;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;7
"Q74   Outr malformacoes congen dos membros";-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;-;1;-;-;-;7
"Q75   Outr malformacoes congen ossos cranio e face";-;-;2;-;7;-;-;2;-;-;-;-;-;-;-;4;4;1;-;8;4;-;-;1;2;1;-;36
"Q76   Malform congen coluna vertebral ossos torax";-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;1;6;1;-;2;-;1;-;1;19
"Q77   Osteocondr c/anom cresc ossos long col vert";3;-;4;-;3;2;-;-;3;3;1;1;1;-;-;4;4;3;5;5;2;1;2;-;4;2;1;54
"Q78   Outr osteocondrodisplasias";-;1;1;-;2;1;-;2;-;4;-;2;2;-;1;4;5;-;2;12;8;1;3;2;-;3;2;58
"Q79   Malformacoes congen sist osteomuscular NCOP";6;1;26;7;31;2;4;30;15;25;8;14;50;9;3;52;51;8;33;111;35;23;27;12;16;14;6;619
"Q80   Ictiose congen";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"Q81   Epidermolise bolhosa";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;1;-;-;-;-;-;1;-;-;-;-;6
"Q85   Facomatoses NCOP";-;-;-;-;2;-;-;-;1;4;1;1;-;1;-;8;7;2;6;13;7;2;4;-;2;4;2;67
"Q86   Sindr c/malf cong dev causas exog conh NCOP";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;3
"Q87   Outr sindr c/malform cong q acomet mult sist";1;2;5;-;7;-;-;9;2;6;2;2;16;5;4;25;22;9;16;53;26;13;8;5;4;12;4;258
"Q89   Outr malformacoes congen NCOP";6;4;24;3;55;11;8;33;19;29;13;27;52;14;7;78;70;15;66;151;49;22;23;5;10;32;8;834
"Q90   Sindr de Down";4;2;7;2;19;1;2;16;13;21;7;11;31;8;5;25;63;16;49;111;44;20;64;6;11;29;12;599
"Q91   Sindr de Edwards e sindr de Patau";2;3;6;-;7;-;5;8;7;24;4;7;24;1;4;23;61;15;49;117;51;18;47;5;8;13;13;522
"Q92   Outr trissomias e trissom parc autoss NCOP";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;1;4;-;-;2;-;-;1;-;11
"Q93   Monossomias e delecoes dos autossomos NCOP";-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;-;3;-;6;5;2;3;4;1;-;-;3;31
"Q95   Rearranjos equilibr e marcadores estrut NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;2
"Q96   Sindr de Turner";-;-;1;-;1;-;-;-;-;2;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;7
"Q97   Outr anom cromoss sexuais fenotipo fem NCOP";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q98   Outr anom cromoss sexuais fenotipo masc NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Q99   Outr anomalias dos cromossomos NCOP";2;-;-;1;2;-;-;2;2;6;-;1;3;1;3;8;13;-;8;29;12;2;5;3;3;6;1;113
"R00   Anormalidades do batimento cardiaco";-;-;-;1;5;-;1;5;3;1;1;2;-;7;2;8;9;-;5;11;1;-;1;-;-;2;1;66
"R01   Sopros e outr ruidos cardiacos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"R02   Gangrena NCOP";-;-;-;-;1;-;-;-;-;2;1;4;-;-;-;6;2;-;2;2;1;2;1;-;-;1;-;25
"R03   Valor anormal pressao arterial s/diagn";-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;5
"R04   Hemorragia das vias respirat";1;1;1;-;5;-;1;3;2;2;-;1;7;-;3;4;10;-;8;29;4;-;6;-;-;1;4;93
"R05   Tosse";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;3
"R06   Anormalidades da respiracao";2;-;-;-;3;-;-;6;-;3;2;-;1;5;1;7;5;-;4;9;-;2;3;-;-;-;-;53
"R07   Dor de garganta e no peito";-;-;3;1;-;-;-;2;1;1;-;1;1;-;1;2;2;-;3;6;2;2;1;-;-;-;-;29
"R09   Outr sint sinais relat ap circulat respirat";73;27;126;9;231;43;30;305;94;158;48;304;155;68;40;453;756;12;559;721;112;201;430;59;74;60;14;5162
"R10   Dor abdominal e pelvica";3;-;4;1;23;3;1;23;11;14;7;21;4;3;10;63;72;2;12;109;23;11;22;7;6;10;2;467
"R11   Nausea e vomitos";-;-;-;-;1;-;-;1;1;-;-;-;-;1;-;-;6;-;-;3;-;-;1;-;-;1;-;15
"R13   Disfagia";-;-;1;-;-;-;-;1;1;1;-;-;-;-;-;3;2;-;-;1;-;-;-;-;-;-;-;10
"R14   Flatulencia e afeccoes correlatas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;3
"R15   Incontinencia fecal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R16   Hepatomegalia e esplenomegalia NCOP";-;1;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;2;1;-;-;-;-;2;-;-;9
"R17   Ictericia NE";-;-;1;-;4;-;-;2;-;-;1;1;-;-;3;4;3;-;2;5;1;-;2;-;-;-;-;29
"R18   Ascite";1;-;1;-;-;-;-;4;1;1;-;1;2;-;-;2;2;-;2;4;2;1;1;-;1;-;-;26
"R19   Outr sint e sinais relat ap digest abdome";-;-;1;3;3;2;-;-;1;3;1;1;-;1;2;4;5;-;8;9;2;2;-;1;-;-;1;50
"R22   Tumefac massa tumoracao loc pele tec subcut";1;-;2;-;2;-;1;5;1;1;1;1;1;-;3;5;9;-;4;6;3;1;-;1;1;-;1;50
"R23   Outr alteracoes cutaneas";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3
"R25   Movimentos involuntarios anormais";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R26   Anormalidades da marcha e da mobilidade";-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;1;-;2;-;3;-;-;-;-;-;-;-;10
"R29   Outr sint sinais relat sist nerv osteomusc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;-;-;-;-;-;-;-;4
"R31   Hematuria NE";-;-;1;-;2;-;-;-;1;-;-;-;-;-;-;2;-;-;2;5;-;-;-;-;-;-;-;13
"R32   Incontinencia urinaria NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R33   Retencao urinaria";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"R34   Anuria e oliguria";-;-;-;-;-;-;-;1;-;-;-;-;3;-;-;2;-;-;-;-;-;-;-;-;-;-;-;6
"R40   Sonolencia estupor e coma";-;1;1;-;2;-;-;4;-;-;-;-;-;3;-;4;3;-;2;4;2;1;-;-;-;-;1;28
"R44   Outr sint sinais relat sensac percep gerais";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3
"R47   Disturbios da fala NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"R50   Febre origem desconhecida e outras origens";-;-;-;-;5;-;-;5;-;4;-;1;1;-;-;3;1;-;-;2;1;1;-;1;1;-;-;26
"R51   Cefaleia";1;1;-;-;-;-;-;-;1;-;-;-;-;-;2;-;1;-;-;1;-;-;1;-;-;-;-;8
"R52   Dor NCOP";-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;5
"R53   Mal estar fadiga";-;-;-;-;3;-;1;1;1;1;-;-;1;2;-;2;3;-;1;2;-;2;1;-;-;-;-;21
"R54   Senilidade";19;3;33;5;122;6;7;104;51;90;51;95;179;43;85;339;366;25;194;718;114;95;180;65;38;57;13;3097
"R55   Sincope e colapso";-;-;-;-;1;-;-;1;1;1;-;-;-;-;-;-;3;-;-;6;-;-;2;-;-;2;-;17
"R56   Convulsoes NCOP";2;-;4;-;9;-;2;6;7;2;2;7;4;2;1;18;34;1;21;14;3;2;2;-;3;2;3;151
"R57   Choque NCOP";10;3;20;3;84;3;3;80;12;63;9;86;35;46;9;144;314;7;493;383;73;44;45;9;19;22;3;2022
"R58   Hemorragia NCOP";3;-;1;-;4;2;-;7;1;2;1;1;4;1;-;9;17;-;8;17;2;3;2;1;1;-;-;87
"R59   Aumento de volume dos ganglios linfaticos";1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4;-;1;1;2;-;-;-;-;-;-;10
"R60   Edema NCOP";-;-;-;1;1;-;-;2;-;-;-;1;1;-;-;1;1;-;1;1;2;-;-;-;1;-;-;13
"R61   Hiperidrose";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R62   Retardo do desenvolv fisiologico normal";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"R63   Sint sinais relat ingestao alimentos liquid";-;1;2;-;-;-;-;-;4;1;1;-;2;-;2;2;3;-;2;11;-;1;-;-;1;-;-;33
"R64   Caquexia";2;-;5;-;4;2;2;6;3;4;6;4;11;3;1;21;57;2;66;72;12;15;10;9;6;9;1;333
"R68   Outr sint e sinais gerais";21;1;22;2;56;10;2;79;38;32;21;31;69;11;15;237;219;14;158;207;17;21;67;8;13;20;1;1392
"R71   Anormalidade das hemacias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;2
"R72   Anormalidade dos leucocitos NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"R73   Aumento da glicemia";-;-;-;-;2;-;-;2;1;-;-;-;1;-;-;-;-;-;3;1;-;-;1;-;-;-;-;11
"R74   Anormalidades dos niveis de enzimas sericas";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;4
"R77   Outr anormalidades das proteinas plasmaticas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R78   Presenca drog outr subst norm n encontr sang";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R79   Outr achados anormais exames quimicos sangue";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;3
"R85   Achados anorm mat prov org digest cav abdom";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R89   Achados anorms mat prov outr org ap sist tec";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"R90   Result anorm exam diagn imag sist nerv centr";-;-;-;-;-;-;-;-;-;-;1;1;-;1;4;3;11;-;-;3;1;2;-;-;-;-;-;27
"R91   Achados anorm exames diagn imagem do pulmao";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2;2;-;3;3;-;2;2;-;-;-;1;17
"R92   Achados anorm exames diagn imagem da mama";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;2;-;2;1;-;-;1;-;1;-;-;9
"R93   Achados anorm exam diagn imag out estr corp";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"R95   Sindr da morte subita na infancia";-;-;5;-;14;2;1;9;3;11;1;3;4;2;-;6;21;1;5;22;9;7;8;5;2;9;3;153
"R96   Outr mortes subitas de causa desconhecida";80;15;87;4;84;14;21;144;25;73;19;76;41;41;104;353;353;11;73;510;121;88;34;2;90;99;27;2589
"R98   Morte s/assist";35;25;545;10;1059;2;35;356;411;111;16;251;786;42;103;1439;908;9;8;3405;370;113;44;2;91;72;5;10253
"R99   Outr causas mal definidas e NE mortalidade";264;231;1450;53;1553;160;144;544;220;1051;484;689;731;658;717;8232;6082;122;10371;8201;901;621;3359;343;684;461;185;48511
"V01   Pedestre traum colis veic a pedal";-;1;-;-;-;-;-;2;-;-;1;-;2;1;-;3;3;-;1;9;-;2;1;2;-;2;-;30
"V02   Pedestre traum colis veic motor 2 3 rodas";8;3;18;1;14;4;4;34;24;49;2;9;65;4;16;21;79;12;17;147;57;26;32;13;14;20;17;710
"V03   Pedestre traum colis automov pickup caminhon";8;3;33;6;14;8;10;31;18;57;5;41;45;30;22;30;94;10;47;294;195;94;109;33;21;51;46;1355
"V04   Pedestre traum colis veic transp pesado onib";2;6;12;-;15;2;3;9;6;16;2;4;31;3;9;22;87;5;18;204;80;35;48;15;14;21;16;685
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;-;-;2;2;3;1;2;1;-;-;2;18;3;30;35;18;1;4;-;-;-;-;122
"V06   Pedestre traum colis outr veic nao-motoriz";-;-;-;-;1;-;-;2;-;1;1;-;1;-;-;1;1;-;-;1;1;-;1;-;-;-;-;11
"V09   Pedestre traum outr acid transp e NE";29;1;50;8;131;1;25;119;27;122;28;20;172;33;5;239;233;86;248;616;138;100;180;25;39;114;13;2802
"V10   Ciclista traum colis pedestre animal";-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;6
"V11   Ciclista traum colis outr veic a pedal";-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;1;2;-;-;-;1;2;-;-;9
"V12   Ciclista traum colis veic motor 2 3 rodas";8;5;2;1;4;2;4;13;11;11;3;1;9;1;5;5;13;1;8;23;10;10;10;15;6;6;3;190
"V13   Ciclista traum colis automov pickup caminhon";9;-;5;1;5;6;8;9;11;16;1;5;15;3;8;8;32;2;19;61;69;41;33;11;11;22;14;425
"V14   Ciclis traum colis veic transp pesado onibus";1;1;1;1;7;-;3;7;3;9;3;2;6;3;2;8;23;5;8;29;25;38;15;9;8;10;-;227
"V15   Ciclista traum colis trem veic ferroviario";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"V16   Ciclista traum colis outr veic nao-motoriz";-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4
"V17   Ciclista traum colis objeto fixo ou parado";-;-;-;-;1;-;-;-;-;-;-;-;2;-;1;2;15;-;6;3;4;3;6;-;-;2;-;45
"V18   Ciclista traum acid transp s/colis";1;-;1;-;5;1;1;3;6;10;-;10;12;6;5;11;28;8;12;58;26;11;9;1;2;9;2;238
"V19   Ciclista traum acid transp e NE";1;-;1;-;5;1;4;8;3;9;2;1;14;1;-;12;21;5;7;63;9;10;15;5;6;10;-;213
"V20   Motociclista traum colis pedestre animal";3;1;3;-;14;-;8;33;48;26;11;13;26;22;21;18;14;1;4;24;6;6;4;6;10;13;3;338
"V21   Motociclista traum colis veic pedal";-;-;1;-;1;-;1;3;7;7;1;-;-;3;-;2;4;-;-;6;-;1;1;2;2;-;-;42
"V22   Motocicl traum colis veic motor 2 3 rodas";18;5;24;9;15;3;8;71;51;79;17;23;53;20;22;23;40;8;20;48;37;24;22;20;27;29;2;718
"V23   Motocicl traum colis automov pickup caminhon";51;6;54;11;38;7;47;97;129;117;35;45;159;78;58;87;129;23;65;267;296;179;161;85;102;197;37;2560
"V24   Motocicl traum colis veic transp pesado onib";26;8;23;2;50;2;27;54;54;46;19;16;44;21;41;42;122;17;35;187;151;95;71;50;72;90;13;1378
"V26   Motocicl traum colis outr veic nao-motoriz";-;-;-;-;1;-;-;4;2;2;1;-;1;3;-;5;2;1;-;2;-;-;2;-;-;1;-;27
"V27   Motocicl traum colis objeto fixo parado";9;7;39;2;26;1;15;49;46;44;20;14;35;23;24;56;89;11;32;154;112;75;55;30;47;69;5;1089
"V28   Motociclista traum acid transp s/colis";21;5;30;11;46;3;24;82;122;177;14;42;125;105;53;74;95;15;63;154;85;45;40;36;33;56;12;1568
"V29   Motociclista traum outr acid transp e NE";35;-;11;6;302;5;90;216;128;185;88;192;207;13;9;449;277;134;61;685;34;51;46;30;98;102;8;3462
"V31   Ocup tricicl motoriz traum colis veic pedal";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V33   Ocup tric mot traum col auto pickup caminhon";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"V34   Ocup tric mot traum col veic transp pes onib";1;-;-;-;-;1;-;-;1;1;-;-;-;-;-;1;1;1;-;-;-;-;1;-;1;-;-;9
"V35   Ocup tricic mot traum colis trem veic ferrov";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"V36   Ocup tric mot traum colis outr veic n-motor";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V37   Ocup tricic mot traum colis obj fixo parado";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;3
"V38   Ocup tricic motor traum acid transp s/colis";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;1;1;-;5
"V39   Ocup tricicl mot traum outr acid transp e NE";-;-;-;-;-;-;-;1;-;1;-;-;2;-;-;-;3;2;-;2;-;-;-;-;-;-;-;11
"V40   Ocup automovel traum colis pedestre animal";3;-;-;-;2;-;2;1;2;3;-;1;2;-;1;7;6;-;1;5;3;2;1;3;-;-;1;46
"V41   Ocup automovel traum colis veic a pedal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;-;-;-;-;-;-;4
"V42   Ocup autotraum colis outr veic mot 2 3 rodas";1;-;-;-;-;-;2;2;1;2;-;-;3;-;-;1;5;-;2;7;6;5;1;4;-;2;1;45
"V43   Ocup automov traum col auto pickup caminhon";14;-;8;1;2;2;16;8;13;17;6;-;22;28;13;34;127;15;37;156;263;131;161;31;35;61;31;1232
"V44   Ocup autom traum colis veic trans pesad onib";12;4;9;-;8;4;13;18;14;7;2;1;28;4;17;37;199;12;34;221;212;127;136;41;36;50;18;1264
"V45   Ocup automovel traum colis trem veic ferrov";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;3;-;1;1;-;-;-;8
"V46   Ocup automov traum colis outr veic n-motor";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;1;1;-;-;-;-;5
"V47   Ocup automovel traum colis obj fixo parado";1;1;15;1;1;-;4;15;12;9;-;1;13;3;7;11;60;8;27;90;89;58;94;23;20;36;14;613
"V48   Ocup automovel traum acid transp s/colis";13;3;8;3;15;5;28;27;18;37;2;3;73;23;19;65;137;17;23;147;142;49;83;26;49;113;22;1150
"V49   Ocup automovel traum outr acid transp e NE";24;1;8;26;63;-;12;22;18;66;26;102;82;2;14;459;606;109;84;458;44;71;65;12;65;79;14;2532
"V52   Ocup caminhon traum colis veic mot 2 3 rodas";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V53   Ocup caminhon traum colis automov caminhon";-;-;-;-;2;-;1;1;-;1;-;-;-;-;-;1;8;-;-;8;2;2;5;1;3;2;1;38
"V54   Ocup caminhon traum col veic transp pes onib";-;-;3;-;7;3;4;2;2;-;-;-;1;-;-;2;14;-;1;10;23;2;20;9;8;4;2;117
"V55   Ocup caminhon traum colis trem veic ferrov";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"V56   Ocup caminhonete traum colis outr veic n-mot";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"V57   Ocup caminhonete traum colis obj fixo parado";2;-;-;-;-;-;1;2;-;-;-;-;1;-;-;3;2;-;2;3;6;3;8;2;2;2;-;39
"V58   Ocup caminhonete traum acid transp s/colis";4;1;-;-;6;-;2;3;1;3;-;-;2;-;-;2;6;-;3;8;12;3;10;8;5;4;3;86
"V59   Ocup caminhonete traum outr acid transp NE";1;-;-;-;1;-;-;1;-;5;-;1;-;-;-;12;2;1;-;4;1;3;4;-;4;3;-;43
"V62   Ocup v transp pes traum col veic mot 2 3 rod";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;-;-;1;-;5
"V63   Ocup veic tr pesado traum col auto caminhon";-;-;-;-;-;-;-;1;-;1;2;-;2;-;1;4;3;-;-;3;4;1;10;1;1;-;-;34
"V64   Ocup v tr pes tr col outr veic tr pes onib";11;-;-;-;4;-;1;2;-;9;-;1;8;-;5;12;45;2;7;33;32;16;18;5;14;8;2;235
"V65   Ocup veic tr pes traum col trem veic ferrov";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;2
"V66   Ocup veic tr pesado traum col out veic n-mot";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;2;-;-;4
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-;-;-;2;-;-;-;-;1;-;-;2;-;2;-;9;1;2;11;9;5;11;-;2;2;-;59
"V68   Ocup veic tr pesado traum ac transp s/colis";11;1;-;-;12;-;10;5;3;8;3;5;10;3;6;19;46;12;7;54;44;30;28;8;16;18;4;363
"V69   Ocup veic tr pesado traum outr ac transp NE";2;-;1;-;1;-;1;2;3;6;1;1;7;-;-;7;13;3;5;20;7;2;11;3;11;10;-;117
"V73   Ocup onibus traum colis automovel caminhonet";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;1;4
"V74   Ocup onibus traum colis veic transp pes onib";1;-;-;-;-;-;-;-;-;-;-;-;2;-;2;10;8;-;-;10;3;9;2;2;-;3;-;52
