Categoria CID-10;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
Y35   Intervencao legal;-;-;-;-;16;10;3;-;-;5;-;-;-;-;1;96;4;-;96;34;53;10;2;6;-;33;-;369
Y48   Anestesicos e gases terapeuticos;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
Y57   Outr drogas e medicamentos e as NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;3
Y59   Outr vacinas e subst biologicas e as NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
Y60   Cort punc perf hemorr acid cuid med cirurg;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;2
Y83   Reac anorm compl tard interv cirurg s/acid;-;-;1;-;-;-;-;16;-;-;6;1;1;-;-;4;6;-;8;8;4;-;1;-;1;1;1;59
Y84   Reac anorm compl tard out proc med s/acid;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5;3;-;-;1;-;-;-;-;-;-;-;10
Y85   Sequelas de acid transp;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;1;2;1;1;-;-;-;-;-;-;-;8
Y86   Sequelas de outr acid;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;3
Y87   Seq lesao autopr inten agress fato int indet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2
Y88   Sequelas cuid med cirurg consid causa ext;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;4
Total;561;492;2221;476;3923;576;555;2808;1279;3058;1141;1302;3404;1315;990;5640;5223;1203;5559;10977;2972;1626;2640;894;1318;2135;918;65206
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
